centre_lat,centre_lon,sounding_count,ch4_bias_corrected_ppb,ch4_raw_ppb,impervious_fraction,impervious_coverage,rice_fraction_single,rice_fraction_combined,rice_coverage,province_share_outside,share_anhui,share_jiangsu,share_shanghai,share_zhejiang
30.825,118.425,189,1898.16,1884.48,0.048801,1.0007,0.176799,0.316228,1.0,0.0,1.0,,,
30.825,118.675,151,1895.94,1881.79,0.05491,0.9996,0.161454,0.276831,1.0,0.0,1.0,,,
30.825,118.925,150,1889.3,1876.15,0.03307,1.0007,0.273706,0.357827,1.0,0.0,1.0,,,
30.825,119.175,135,1889.1,1874.65,0.005754,1.0007,0.171877,0.19713,1.0,0.0,1.0,,,
30.825,119.425,90,1893.15,1882.54,0.08046,0.9996,0.156402,0.169067,1.0002,0.0,0.9214,,,0.0786
30.825,119.675,153,1894.03,1880.89,0.167557,1.0007,0.108429,0.108511,0.9998,0.0,0.0615,,,0.9385
30.825,119.925,100,1899.02,1884.97,0.201508,0.9996,0.121031,0.121031,1.0,0.0,,,,1.0
30.825,120.175,92,1899.32,1884.18,0.335313,1.0007,0.133841,0.133841,1.0,0.0,,0.0596,,0.9404
30.825,120.425,103,1901.71,1889.58,0.337463,1.0007,0.153601,0.153601,1.0001,0.0,,0.3259,,0.6741
30.825,120.675,110,1899.14,1887.49,0.398961,0.9996,0.198096,0.198096,0.9999,0.0,,0.2263,,0.7737
30.825,120.925,111,1901.23,1890.29,0.37752,1.0007,0.239017,0.239017,1.0,0.0,,,0.1344,0.8656
30.825,121.175,117,1897.12,1884.55,0.282541,1.0007,0.313071,0.313071,1.0,0.0,,,0.6648,0.3352
30.825,121.425,34,1899.07,1889.53,0.359055,0.9996,0.130024,0.130024,0.7512,0.2488,,,0.7512,
30.825,121.675,10,1892.58,1884.69,0.182483,1.0007,0.128801,0.128801,0.4439,0.556,,,0.444,
30.825,122.175,4,1859.42,1852.29,0.0,0.9996,,,0.0,1.0,,,,
30.825,122.425,7,1860.67,1853.53,0.007279,1.0007,0.016242,0.016242,0.0365,0.9636,,,,0.0364
30.575,114.925,89,1894.93,1885.62,0.163678,0.9996,,,0.0,1.0,,,,
30.575,115.175,196,1889.97,1880.38,0.086213,1.0007,,,0.0,1.0,,,,
30.575,115.425,147,1888.0,1876.33,0.033669,1.0007,,,0.0,1.0,,,,
30.575,115.675,32,1886.49,1869.85,0.003012,0.9996,0.040697,0.046067,0.0199,0.9802,0.0198,,,
30.575,115.925,4,1871.58,1854.42,0.004591,1.0007,0.047201,0.052182,0.7072,0.2929,0.7071,,,
30.575,116.175,8,1865.12,1842.05,0.004599,1.0007,0.021703,0.023248,1.0,0.0,1.0,,,
30.575,116.425,124,1895.48,1884.79,0.059522,0.9996,0.154264,0.182082,1.0,0.0,1.0,,,
30.575,116.675,262,1891.94,1880.67,0.099551,1.0007,0.295989,0.341024,1.0,0.0,1.0,,,
30.575,116.925,131,1893.88,1881.6,0.156179,1.0007,0.151978,0.180564,0.9996,0.0,1.0,,,
30.575,117.175,9,1891.49,1876.96,0.17758,0.9996,0.116839,0.135015,1.0,0.0,1.0,,,
30.575,117.425,77,1907.69,1892.35,0.086213,1.0007,0.120122,0.144681,1.0,0.0,1.0,,,
30.575,117.675,49,1906.78,1890.06,0.0224,1.0007,0.066774,0.093639,1.0,0.0,1.0,,,
30.575,117.925,52,1895.64,1881.47,0.025108,0.9996,0.054589,0.072816,1.0,0.0,1.0,,,
30.575,118.175,31,1887.07,1871.93,0.007317,1.0007,0.060151,0.09085,1.0,0.0,1.0,,,
30.575,118.425,38,1892.18,1877.87,0.02594,1.0007,0.038995,0.059136,1.0,0.0,1.0,,,
30.575,118.675,7,1883.92,1863.87,0.000913,0.9996,0.02313,0.026283,1.0,0.0,1.0,,,
30.575,118.925,97,1888.07,1872.08,0.060855,1.0007,0.095188,0.101378,1.0,0.0,1.0,,,
30.575,119.175,61,1883.0,1867.78,0.004756,1.0007,0.067426,0.072014,1.0001,0.0,0.9332,,,0.0668
30.575,119.425,39,1885.56,1868.49,0.020931,0.9996,0.016388,0.016672,1.0002,0.0,0.1577,,,0.8423
30.575,119.675,57,1885.85,1872.4,0.16218,1.0007,0.028589,0.028589,0.9996,0.0,,,,1.0
30.575,119.925,57,1895.76,1880.69,0.152473,0.9996,0.0355,0.0355,1.0,0.0,,,,1.0
30.575,120.175,107,1896.35,1880.92,0.341785,1.0007,0.113357,0.113357,1.0,0.0,,,,1.0
30.575,120.425,119,1900.61,1889.22,0.401442,1.0007,0.146855,0.146855,1.0,0.0,,,,1.0
30.575,120.675,102,1906.14,1894.92,0.398606,0.9996,0.192682,0.192682,1.0,0.0,,,,1.0
30.575,120.925,60,1899.38,1886.99,0.278102,1.0007,0.258616,0.258616,0.8197,0.1803,,,,0.8197
30.575,121.175,2,1911.75,1898.06,0.094656,1.0007,0.31497,0.31497,0.2409,0.759,,,0.0027,0.2384
30.575,121.425,10,1868.29,1861.12,0.000403,0.9996,0.0,0.0,0.0005,0.9995,,,0.0005,
30.575,121.675,5,1914.14,1896.97,0.000104,1.0007,,,0.0,1.0,,,,
30.575,121.925,3,1886.59,1879.35,0.001076,1.0007,,,0.0,1.0,,,,
30.575,122.175,1,1944.91,1937.45,0.012575,0.9996,0.011746,0.011746,0.0116,0.9884,,,,0.0116
30.575,122.425,3,1858.16,1851.03,0.003573,1.0007,0.022294,0.022294,0.0247,0.9753,,,,0.0247
30.325,114.925,38,1900.59,1888.98,0.247948,0.9986,,,0.0,1.0,,,,
30.325,115.175,77,1892.4,1881.26,0.109297,0.9996,,,0.0,1.0,,,,
30.325,115.425,172,1892.02,1881.69,0.063012,0.9996,,,0.0,1.0,,,,
30.325,115.675,67,1887.42,1876.49,0.022407,0.9986,,,0.0,1.0,,,,
30.325,115.925,18,1892.61,1881.51,0.002903,0.9996,0.027367,0.030377,0.426,0.5741,0.4259,,,
30.325,116.175,136,1894.27,1882.71,0.023014,0.9996,0.194987,0.228785,1.0,0.0,1.0,,,
30.325,116.425,162,1895.35,1883.14,0.050881,0.9986,0.292404,0.34225,1.0,0.0,1.0,,,
30.325,116.675,65,1896.24,1883.86,0.066392,0.9996,0.288978,0.329494,1.0,0.0,1.0,,,
30.325,116.925,42,1903.08,1887.71,0.040444,0.9996,0.168718,0.211635,0.9996,0.0,1.0,,,
30.325,117.175,78,1899.89,1882.6,0.023327,0.9986,0.105592,0.123668,1.0,0.0,1.0,,,
30.325,117.425,14,1897.51,1881.96,0.014079,0.9996,0.042541,0.048162,1.0,0.0,1.0,,,
30.325,117.675,5,1887.6,1865.5,0.001467,0.9996,0.013667,0.015442,1.0,0.0,1.0,,,
30.325,117.925,2,1864.81,1845.6,0.004945,0.9986,0.026473,0.031386,1.0,0.0,1.0,,,
30.325,118.175,12,1879.36,1862.31,0.017853,0.9996,0.024503,0.024633,1.0,0.0,1.0,,,
30.325,118.425,9,1884.95,1869.3,0.011337,0.9996,0.029927,0.046089,1.0,0.0,1.0,,,
30.325,118.675,9,1875.52,1857.32,0.004071,0.9986,0.032524,0.036124,1.0,0.0,1.0,,,
30.325,118.925,7,1880.31,1860.51,0.00206,0.9996,0.018548,0.019045,1.0002,0.0,0.645,,,0.355
30.325,119.175,9,1874.02,1858.56,0.001086,0.9996,0.018053,0.018738,1.0001,0.0,0.5323,,,0.4677
30.325,119.425,33,1884.8,1865.93,0.0071,0.9986,0.009853,0.009926,1.0001,0.0,0.0896,,,0.9104
30.325,119.675,48,1894.73,1879.09,0.088551,0.9996,0.013282,0.013282,0.9996,0.0,,,,1.0
30.325,119.925,108,1896.9,1882.85,0.279377,0.9986,0.116158,0.116158,1.0,0.0,,,,1.0
30.325,120.175,60,1910.21,1897.11,0.667426,0.9996,0.030035,0.030035,0.9454,0.0546,,,,0.9454
30.325,120.425,17,1907.64,1898.51,0.526969,0.9996,0.064216,0.064216,0.859,0.141,,,,0.859
30.325,120.675,2,1916.05,1903.83,0.134902,0.9986,0.182751,0.183436,0.6779,0.3222,,,,0.6778
30.325,120.925,2,1881.75,1857.15,0.06597,0.9996,0.179059,0.180012,0.2507,0.7493,,,,0.2507
30.325,121.175,15,1896.86,1886.95,0.270358,0.9996,0.038077,0.040329,0.4665,0.5335,,,,0.4665
30.325,121.425,6,1900.4,1892.92,0.096568,0.9986,0.104651,0.107964,0.3284,0.6718,,,,0.3282
30.325,121.675,4,1897.86,1890.58,0.0,0.9996,,,0.0,1.0,,,,
30.325,121.925,3,1864.09,1856.95,0.00331,0.9996,,,0.0,1.0,,,,
30.325,122.175,3,1895.45,1880.77,0.052365,0.9986,0.041167,0.041167,0.167,0.833,,,,0.167
30.325,122.425,1,1850.5,1843.4,0.006382,0.9996,0.025149,0.025149,0.0883,0.9117,,,,0.0883
30.075,114.925,74,1897.83,1887.8,0.210275,0.9996,,,0.0,1.0,,,,
30.075,115.175,3,1905.7,1886.96,0.086547,1.0007,,,0.0,1.0,,,,
30.075,115.425,77,1895.13,1883.91,0.044602,1.0007,,,0.0,1.0,,,,
30.075,115.675,67,1893.37,1883.22,0.029867,0.9996,,,0.0,1.0,,,,
30.075,115.925,80,1899.71,1888.88,0.045563,1.0007,0.0,0.0,0.0009,0.9991,0.0009,,,
30.075,116.175,63,1894.96,1885.78,0.033635,1.0007,0.198579,0.238741,0.9229,0.0773,0.9227,,,
30.075,116.425,5,1924.23,1905.09,0.00905,0.9996,0.134225,0.163498,0.9999,0.0001,0.9999,,,
30.075,116.675,29,1905.12,1896.48,0.053287,1.0007,0.20967,0.253724,0.6755,0.3244,0.6756,,,
30.075,116.925,40,1895.92,1880.74,0.028608,1.0007,0.086232,0.13658,0.9636,0.0361,0.9639,,,
30.075,117.175,16,1888.5,1874.05,0.00254,0.9996,0.046425,0.05225,1.0,0.0,1.0,,,
30.075,117.425,1,1875.57,1848.0,0.001329,1.0007,0.012701,0.013171,1.0,0.0,1.0,,,
30.075,117.675,3,1876.23,1856.19,0.001384,1.0007,0.011453,0.011595,1.0,0.0,1.0,,,
30.075,117.925,11,1893.42,1869.43,0.001867,0.9996,0.014141,0.014142,1.0,0.0,1.0,,,
30.075,118.425,24,1887.51,1871.35,0.006077,1.0007,0.032468,0.034343,1.0,0.0,1.0,,,
30.075,118.675,9,1887.71,1872.4,0.026013,0.9996,0.032575,0.03335,1.0,0.0,1.0,,,
30.075,119.175,18,1886.31,1866.63,0.014005,1.0007,0.011843,0.011843,1.0,0.0,,,,1.0
30.075,119.425,17,1892.48,1873.7,0.019602,0.9996,0.021431,0.021431,1.0,0.0,,,,1.0
30.075,119.675,34,1895.06,1875.88,0.046195,1.0007,0.02296,0.02296,0.9996,0.0,,,,1.0
30.075,119.925,26,1908.51,1891.34,0.183526,0.9996,0.034955,0.034955,1.0,0.0,,,,1.0
30.075,120.175,34,1903.14,1888.54,0.395019,1.0007,0.047181,0.047183,0.9998,0.0002,,,,0.9998
30.075,120.425,80,1904.35,1891.53,0.427518,1.0007,0.028984,0.032003,1.0,0.0,,,,1.0
30.075,120.675,76,1907.02,1893.11,0.315445,0.9996,0.163599,0.190362,0.9414,0.0587,,,,0.9413
30.075,120.925,66,1904.61,1890.14,0.284902,1.0007,0.129247,0.181178,0.9562,0.0439,,,,0.9561
30.075,121.175,67,1901.15,1889.98,0.40649,1.0007,0.035324,0.044217,1.0,0.0,,,,1.0
30.075,121.425,49,1900.09,1886.3,0.247008,0.9996,0.061434,0.076292,0.9928,0.0072,,,,0.9928
30.075,121.675,3,1912.05,1894.57,0.163744,1.0007,0.03275,0.043304,0.3118,0.6884,,,,0.3116
30.075,122.425,1,1860.31,1853.18,0.012107,1.0007,0.018816,0.018816,0.0199,0.9802,,,,0.0198
29.825,114.925,20,1891.56,1880.18,0.013648,0.9996,,,0.0,1.0,,,,
29.825,115.175,60,1893.18,1879.67,0.06719,1.0007,,,0.0,1.0,,,,
29.825,115.425,10,1895.16,1876.63,0.075113,1.0007,,,0.0,1.0,,,,
29.825,115.675,7,1893.43,1879.2,0.100553,0.9996,,,0.0,1.0,,,,
29.825,115.925,37,1898.15,1886.06,0.123276,1.0007,,,0.0,1.0,,,,
29.825,116.425,51,1892.46,1876.32,0.05304,0.9996,0.186148,0.230202,0.3015,0.6983,0.3017,,,
29.825,116.675,95,1893.9,1874.9,0.025162,1.0007,0.078008,0.117038,0.0731,0.9271,0.0729,,,
29.825,116.925,70,1887.97,1867.24,0.002608,1.0007,0.050151,0.065819,0.8291,0.1707,0.8293,,,
29.825,117.175,94,1889.92,1864.39,0.00173,0.9996,0.015175,0.016604,0.3753,0.6247,0.3753,,,
29.825,117.425,118,1888.8,1862.8,0.001545,1.0007,0.015543,0.015543,0.748,0.2518,0.7482,,,
29.825,117.675,79,1892.59,1869.25,0.010534,1.0007,0.015202,0.015202,1.0,0.0,1.0,,,
29.825,117.925,106,1886.65,1863.46,0.009388,0.9996,0.042248,0.042248,1.0,0.0,1.0,,,
29.825,118.175,97,1891.01,1875.33,0.060357,1.0007,0.044405,0.044405,1.0,0.0,1.0,,,
29.825,118.425,121,1890.21,1873.19,0.084172,1.0007,0.057454,0.057454,1.0,0.0,1.0,,,
29.825,118.675,12,1888.74,1869.56,0.0087,0.9996,0.018956,0.018956,1.0002,0.0,0.8271,,,0.1729
29.825,119.175,2,1898.64,1872.96,0.00614,1.0007,0.009314,0.009314,1.0,0.0,,,,1.0
29.825,119.675,11,1895.3,1878.14,0.105835,1.0007,0.041054,0.041054,0.9996,0.0,,,,1.0
29.825,120.175,55,1907.2,1892.05,0.201162,1.0007,0.064991,0.072706,1.0,0.0,,,,1.0
29.825,120.425,71,1907.93,1890.22,0.109939,1.0007,0.084657,0.09811,1.0,0.0,,,,1.0
29.825,120.675,11,1909.0,1888.7,0.037439,0.9996,0.032922,0.043836,1.0,0.0,,,,1.0
29.825,120.925,49,1902.37,1883.26,0.04293,1.0007,0.075787,0.094268,1.0,0.0,,,,1.0
29.825,121.175,2,1943.68,1917.24,0.014798,1.0007,0.004748,0.010832,1.0,0.0,,,,1.0
29.825,121.425,76,1897.04,1885.41,0.368026,0.9996,0.062489,0.088245,1.0,0.0,,,,1.0
29.825,121.675,26,1907.93,1896.24,0.394894,1.0007,0.010208,0.015461,1.0,0.0,,,,1.0
29.825,122.425,2,1878.34,1871.14,0.02232,1.0007,0.035732,0.035732,0.0921,0.9079,,,,0.0921
29.575,114.925,21,1891.52,1875.3,0.011095,0.9986,,,0.0,1.0,,,,
29.575,115.175,7,1882.21,1865.24,0.001537,0.9996,,,0.0,1.0,,,,
29.575,115.425,3,1891.99,1880.03,0.00176,0.9996,,,0.0,1.0,,,,
29.575,115.675,84,1899.81,1884.9,0.044234,0.9986,,,0.0,1.0,,,,
29.575,115.925,31,1892.64,1878.11,0.120748,0.9996,,,0.0,1.0,,,,
29.575,116.175,10,1889.39,1879.72,0.036349,0.9996,,,0.0,1.0,,,,
29.575,116.425,134,1892.89,1878.7,0.018259,0.9986,,,0.0,1.0,,,,
29.575,116.675,203,1893.39,1876.81,0.010734,0.9996,0.076636,0.10475,0.2881,0.7119,0.2881,,,
29.575,116.925,121,1892.38,1871.92,0.003173,0.9996,0.037921,0.053644,0.347,0.6528,0.3472,,,
29.575,117.175,108,1885.9,1862.37,0.001788,0.9986,0.0,0.0,0.0001,1.0,0.0,,,
29.575,117.425,65,1889.48,1867.28,0.002915,0.9996,0.006545,0.006545,0.0746,0.9253,0.0747,,,
29.575,118.175,54,1891.37,1872.11,0.012276,0.9996,0.024305,0.024305,0.9092,0.0908,0.9092,,,
29.575,118.425,13,1883.01,1864.41,0.00826,0.9996,0.008823,0.008843,1.0002,0.0,0.7516,,,0.2484
29.575,118.675,10,1898.49,1874.66,0.008474,0.9986,0.014364,0.014364,1.0001,0.0,0.1007,,,0.8993
29.575,119.425,11,1897.92,1879.61,0.05024,0.9986,0.017758,0.017758,1.0,0.0,,,,1.0
29.575,119.675,3,1903.35,1885.83,0.007472,0.9996,0.00975,0.01067,0.9996,0.0,,,,1.0
29.575,119.925,23,1899.32,1885.94,0.068343,0.9986,0.016465,0.022367,1.0,0.0,,,,1.0
29.575,120.175,61,1901.55,1886.02,0.117078,0.9996,0.075924,0.091529,1.0,0.0,,,,1.0
29.575,120.425,26,1902.71,1883.94,0.013592,0.9996,0.029328,0.035608,1.0,0.0,,,,1.0
29.575,120.675,37,1904.18,1891.4,0.055598,0.9986,0.055833,0.077297,1.0,0.0,,,,1.0
29.575,120.925,61,1902.95,1889.42,0.148546,0.9996,0.037422,0.05412,1.0,0.0,,,,1.0
29.575,121.425,12,1901.22,1888.64,0.121775,0.9986,0.034744,0.053802,0.8692,0.1308,,,,0.8692
29.575,121.675,1,1862.07,1838.01,0.060759,0.9996,0.043831,0.05248,0.7041,0.2959,,,,0.7041
29.575,122.175,1,1844.01,1814.96,0.003897,0.9986,0.026171,0.026171,0.0287,0.9713,,,,0.0287
29.575,122.425,41,1853.53,1846.42,0.0,0.9996,,,0.0,1.0,,,,
29.325,114.925,37,1884.1,1864.35,0.001946,0.9996,,,0.0,1.0,,,,
29.325,115.175,13,1890.97,1874.21,0.038563,1.0007,,,0.0,1.0,,,,
29.325,115.425,41,1891.03,1872.11,0.004813,1.0007,,,0.0,1.0,,,,
29.325,115.675,165,1897.62,1883.37,0.064741,0.9996,,,0.0,1.0,,,,
29.325,115.925,36,1894.86,1881.51,0.045627,1.0007,,,0.0,1.0,,,,
29.325,116.175,3,1858.81,1845.32,0.044029,1.0007,,,0.0,1.0,,,,
29.325,116.425,81,1896.91,1882.49,0.029462,0.9996,,,0.0,1.0,,,,
29.325,116.675,68,1893.04,1882.07,0.030742,1.0007,,,0.0,1.0,,,,
29.325,116.925,171,1890.67,1874.44,0.016188,1.0007,,,0.0,1.0,,,,
29.325,117.175,179,1891.43,1876.06,0.162582,0.9996,,,0.0,1.0,,,,
29.325,117.425,109,1886.53,1865.51,0.008749,1.0007,,,0.0,1.0,,,,
29.325,117.675,165,1886.38,1862.82,0.007828,1.0007,,,0.0,1.0,,,,
29.325,117.925,107,1885.61,1862.33,0.030988,0.9996,0.01002,0.013739,0.0013,0.9988,,,,0.0012
29.325,118.425,1,1883.36,1869.29,0.01252,1.0007,0.019015,0.02333,1.0,0.0,0.0009,,,0.9991
29.325,118.675,18,1884.09,1857.38,0.005838,0.9996,0.010419,0.010956,1.0,0.0,,,,1.0
29.325,119.175,20,1889.3,1874.09,0.045808,1.0007,0.043652,0.048215,1.0,0.0,,,,1.0
29.325,119.425,79,1886.73,1873.74,0.100647,0.9996,0.042049,0.046429,1.0,0.0,,,,1.0
29.325,119.675,19,1888.01,1871.46,0.026481,1.0007,0.020768,0.026388,0.9996,0.0,,,,1.0
29.325,119.925,59,1897.55,1886.42,0.226081,0.9996,0.027597,0.035552,1.0,0.0,,,,1.0
29.325,120.175,44,1898.78,1888.11,0.273176,1.0007,0.025104,0.03094,1.0,0.0,,,,1.0
29.325,120.425,15,1900.3,1889.02,0.066501,1.0007,0.04955,0.07183,1.0,0.0,,,,1.0
29.325,120.675,6,1907.34,1888.61,0.013025,0.9996,0.022774,0.032343,1.0,0.0,,,,1.0
29.325,120.925,9,1889.66,1869.9,0.017653,1.0007,0.017149,0.033256,1.0,0.0,,,,1.0
29.325,121.425,7,1907.83,1894.37,0.116088,0.9996,0.019896,0.032451,0.9203,0.0798,,,,0.9202
29.325,121.675,2,1880.67,1858.7,0.056134,1.0007,0.05473,0.063741,0.8253,0.1746,,,,0.8254
29.325,122.175,10,1874.47,1867.28,1e-06,0.9996,,,0.0,1.0,,,,
29.325,122.425,31,1862.88,1855.74,0.0,1.0007,,,0.0,1.0,,,,
29.075,114.925,21,1885.9,1865.63,0.00126,0.9996,,,0.0,1.0,,,,
29.075,115.425,4,1885.26,1863.06,0.001979,1.0007,,,0.0,1.0,,,,
29.075,115.675,129,1895.33,1884.16,0.029676,0.9996,,,0.0,1.0,,,,
29.075,115.925,61,1903.43,1890.33,0.039617,1.0007,,,0.0,1.0,,,,
29.075,116.175,15,1916.62,1896.95,0.003001,1.0007,,,0.0,1.0,,,,
29.075,116.675,10,1897.83,1886.59,0.068506,1.0007,,,0.0,1.0,,,,
29.075,116.925,181,1892.63,1879.98,0.043989,1.0007,,,0.0,1.0,,,,
29.075,117.175,175,1892.18,1876.77,0.058948,0.9996,,,0.0,1.0,,,,
29.075,117.425,173,1888.89,1870.17,0.018274,1.0007,,,0.0,1.0,,,,
29.075,117.675,106,1886.24,1863.25,0.042442,1.0007,,,0.0,1.0,,,,
29.075,117.925,79,1884.65,1861.01,0.011047,0.9996,0.009183,0.01257,0.0433,0.9383,,,,0.0617
29.075,118.175,7,1890.5,1866.98,0.006813,1.0007,0.021891,0.02611,0.8212,0.1788,,,,0.8212
29.075,118.425,40,1885.22,1864.53,0.044067,1.0007,0.015728,0.021904,1.0,0.0,,,,1.0
29.075,118.675,50,1887.48,1872.45,0.01986,0.9996,0.010439,0.020058,1.0,0.0,,,,1.0
29.075,118.925,108,1895.36,1883.98,0.115336,1.0007,0.046949,0.071113,1.0,0.0,,,,1.0
29.075,119.175,178,1889.12,1876.3,0.133442,1.0007,0.125247,0.169749,1.0,0.0,,,,1.0
29.075,119.425,138,1887.24,1874.87,0.139846,0.9996,0.129084,0.143588,1.0,0.0,,,,1.0
29.075,119.675,75,1893.36,1881.65,0.234891,1.0007,0.049563,0.052386,0.9996,0.0,,,,1.0
29.075,119.925,30,1898.24,1883.29,0.088457,0.9996,0.040695,0.049561,1.0,0.0,,,,1.0
29.075,120.175,42,1895.68,1884.26,0.15383,1.0007,0.066957,0.089621,1.0,0.0,,,,1.0
29.075,120.425,14,1900.0,1884.0,0.056352,1.0007,0.026484,0.035837,1.0,0.0,,,,1.0
29.075,120.675,3,1916.97,1896.44,0.007031,0.9996,0.019515,0.024987,1.0,0.0,,,,1.0
29.075,120.925,10,1897.12,1885.36,0.071315,1.0007,0.038591,0.059043,1.0,0.0,,,,1.0
29.075,121.425,1,1861.03,1836.22,0.06226,0.9996,0.01947,0.028401,0.8336,0.1665,,,,0.8335
29.075,121.675,2,1844.78,1818.07,0.037411,1.0007,0.058183,0.063691,0.2941,0.7059,,,,0.2941
29.075,122.175,24,1882.27,1875.05,1e-05,0.9996,,,0.0,1.0,,,,
29.075,122.425,24,1880.29,1873.08,0.0,1.0007,,,0.0,1.0,,,,
28.825,115.175,20,1892.45,1875.65,0.000702,0.9996,,,0.0,1.0,,,,
28.825,115.425,168,1897.54,1885.59,0.042897,0.9996,,,0.0,1.0,,,,
28.825,115.675,99,1898.57,1888.05,0.055443,0.9986,,,0.0,1.0,,,,
28.825,115.925,65,1907.74,1894.71,0.206357,0.9996,,,0.0,1.0,,,,
28.825,116.175,45,1903.75,1886.02,0.026265,0.9996,,,0.0,1.0,,,,
28.825,116.425,8,1899.53,1889.08,0.019082,0.9986,,,0.0,1.0,,,,
28.825,116.675,103,1898.27,1887.25,0.051803,0.9996,,,0.0,1.0,,,,
28.825,116.925,189,1895.49,1883.46,0.049595,0.9996,,,0.0,1.0,,,,
28.825,117.175,148,1892.38,1878.76,0.038679,0.9986,,,0.0,1.0,,,,
28.825,117.425,145,1889.18,1873.78,0.017559,0.9996,,,0.0,1.0,,,,
28.825,117.675,43,1885.48,1866.78,0.020393,0.9996,,,0.0,1.0,,,,
28.825,118.175,15,1891.42,1879.61,0.013188,0.9996,0.003267,0.003713,0.0498,0.9502,,,,0.0498
28.825,118.425,140,1888.05,1872.81,0.063506,0.9996,0.044996,0.073701,0.8378,0.1622,,,,0.8378
28.825,118.675,92,1890.7,1877.52,0.082457,0.9986,0.038289,0.061193,1.0,0.0,,,,1.0
28.825,118.925,63,1899.92,1888.91,0.122291,0.9996,0.031185,0.042767,1.0,0.0,,,,1.0
28.825,119.175,6,1896.19,1877.74,0.009715,0.9996,0.019676,0.027318,1.0,0.0,,,,1.0
28.825,119.675,21,1892.07,1877.91,0.026571,0.9996,0.037188,0.041365,0.9996,0.0,,,,1.0
28.825,119.925,46,1896.79,1884.94,0.152049,0.9986,0.039086,0.049477,1.0,0.0,,,,1.0
28.825,120.175,39,1889.18,1875.04,0.113163,0.9996,0.049834,0.06344,1.0,0.0,,,,1.0
28.825,120.425,1,1878.35,1859.81,0.016834,0.9996,0.026477,0.03169,1.0,0.0,,,,1.0
28.825,120.675,3,1899.39,1881.48,0.056858,0.9986,0.037527,0.046691,1.0,0.0,,,,1.0
28.825,120.925,14,1889.32,1871.93,0.03841,0.9996,0.02791,0.046998,1.0,0.0,,,,1.0
28.825,121.175,11,1900.48,1886.27,0.118833,0.9996,0.027627,0.040524,0.9659,0.0341,,,,0.9659
28.825,121.425,2,1921.24,1895.76,0.106284,0.9986,0.027799,0.041841,0.9301,0.0698,,,,0.9302
28.825,121.675,1,1886.45,1859.33,0.08799,0.9996,0.062516,0.067737,0.276,0.724,,,,0.276
28.825,121.925,6,1885.22,1872.57,6e-06,0.9996,,,0.0,1.0,,,,
28.825,122.175,15,1875.55,1865.42,6.5e-05,0.9986,,,0.0,1.0,,,,
28.825,122.425,35,1865.42,1858.27,0.0,0.9996,,,0.0,1.0,,,,
28.575,114.925,62,1886.47,1863.89,0.00309,0.9996,,,0.0,1.0,,,,
28.575,115.175,94,1894.1,1877.22,0.003931,1.0007,,,0.0,1.0,,,,
28.575,115.425,188,1897.63,1886.24,0.061005,1.0007,,,0.0,1.0,,,,
28.575,115.675,108,1898.14,1886.52,0.124271,0.9996,,,0.0,1.0,,,,
28.575,115.925,23,1897.66,1887.93,0.431413,1.0007,,,0.0,1.0,,,,
28.575,116.175,4,1911.99,1900.6,0.043484,1.0007,,,0.0,1.0,,,,
28.575,116.425,9,1907.18,1896.18,0.016043,0.9996,,,0.0,1.0,,,,
28.575,116.675,97,1899.41,1886.54,0.048195,1.0007,,,0.0,1.0,,,,
28.575,116.925,149,1894.16,1877.65,0.022543,1.0007,,,0.0,1.0,,,,
28.575,117.175,81,1891.04,1873.9,0.014031,0.9996,,,0.0,1.0,,,,
28.575,117.425,94,1889.1,1871.2,0.011872,1.0007,,,0.0,1.0,,,,
28.575,117.675,49,1885.83,1869.39,0.010443,1.0007,,,0.0,1.0,,,,
28.575,117.925,87,1892.42,1878.59,0.097389,0.9996,,,0.0,1.0,,,,
28.575,118.175,182,1892.89,1878.84,0.083602,1.0007,,,0.0,1.0,,,,
28.575,118.425,197,1891.01,1875.92,0.047231,1.0007,0.115934,0.187371,0.461,0.5391,,,,0.4609
28.575,118.675,39,1889.36,1874.63,0.023698,0.9996,0.024964,0.043049,1.0,0.0,,,,1.0
28.575,119.425,2,1882.17,1867.28,0.044598,0.9996,0.015226,0.020323,1.0,0.0,,,,1.0
28.575,119.675,2,1907.97,1891.81,0.006542,1.0007,0.014262,0.017757,0.9996,0.0,,,,1.0
28.575,119.925,3,1884.38,1871.43,0.040927,0.9996,0.00796,0.009648,1.0,0.0,,,,1.0
28.575,120.175,12,1897.52,1879.07,0.018888,1.0007,0.010706,0.01392,1.0,0.0,,,,1.0
28.575,121.175,18,1914.87,1903.3,0.157262,1.0007,0.020823,0.030866,0.9936,0.0064,,,,0.9936
28.575,121.425,29,1900.57,1891.69,0.502954,0.9996,0.005582,0.006242,0.8858,0.1144,,,,0.8856
28.575,121.925,3,1894.13,1880.23,0.000375,1.0007,,,0.0,1.0,,,,
28.575,122.175,14,1862.5,1855.36,0.0,0.9996,,,0.0,1.0,,,,
28.575,122.425,21,1863.7,1856.55,0.0,1.0007,,,0.0,1.0,,,,
28.325,114.925,146,1896.21,1881.97,0.087147,0.9996,,,0.0,1.0,,,,
28.325,115.175,172,1897.09,1884.97,0.031341,1.0007,,,0.0,1.0,,,,
28.325,115.425,132,1902.01,1891.09,0.082296,1.0007,,,0.0,1.0,,,,
