centre_lat,centre_lon,sounding_count,eastward_wind_mean,eastward_wind_count,northward_wind_mean,northward_wind_count,solar_zenith_angle_mean,solar_zenith_angle_count,surface_albedo_NIR_mean,surface_albedo_NIR_count,surface_albedo_SWIR_mean,surface_albedo_SWIR_count,surface_altitude_mean,surface_altitude_count,surface_pressure_mean,surface_pressure_count,xch4_apriori_mean,xch4_apriori_count,xch4_departure_mean,xch4_departure_count
32.3250,121.1750,87,1.36459,87,-0.325836,87,45.6007,87,0.228109,87,0.104261,87,4.33372,87,102092,87,1860.8,87,34.0016,87
32.3250,121.4250,4,-0.0299666,4,0.540677,4,42.526,4,0.228949,4,0.0897388,4,2.91233,4,101755,4,1866.18,4,32.509,4
32.3250,121.6750,11,-4.70744,11,6.57825,11,19.6121,11,0.0229638,11,-0.0377862,11,0,11,100699,11,1860.62,11,-4.28764,11
32.3250,121.9250,34,-3.14362,34,6.94098,34,21.5046,34,0.0284426,34,-0.0354547,34,0,34,100691,34,1865.02,34,-8.81522,34
32.3250,122.1750,43,-3.03437,43,6.04349,43,20.9876,43,0.0169684,43,-0.0379132,43,0,43,100673,43,1866.41,43,-6.41398,43
32.3250,122.4250,26,-3.16813,26,6.66299,26,22.9998,26,0.0175313,26,-0.0335756,26,0,26,100869,26,1867.81,26,-15.0711,26
32.0750,114.9250,257,-0.0576634,257,-0.381805,257,40.9231,257,0.232044,257,0.107431,257,57.2137,257,101116,257,1873.18,257,21.8307,257
32.0750,115.1750,303,-0.331622,303,-0.372886,303,38.7873,303,0.233895,303,0.0990165,303,58.5208,303,101005,303,1873.09,303,22.0261,303
32.0750,115.4250,322,-0.158257,322,-0.151425,322,40.6971,322,0.226051,322,0.105272,322,59.6028,322,101103,322,1870.14,322,23.6994,322
32.0750,115.6750,296,-0.104956,296,-0.16943,296,41.2862,296,0.222654,296,0.108004,296,50.0497,296,101286,296,1870.16,296,22.9905,296
32.0750,115.9250,295,0.0160752,295,-0.400607,295,40.7618,295,0.23809,295,0.105264,295,51.0742,295,101170,295,1871.73,295,21.4602,295
32.0750,116.1750,258,0.241437,258,-0.352579,258,40.1835,258,0.22566,258,0.100398,258,39.5668,258,101324,258,1870.03,258,22.5013,258
32.0750,116.4250,227,-0.0415343,227,-0.48836,227,40.405,227,0.225752,227,0.103137,227,35.8413,227,101417,227,1869.56,227,24.5144,227
32.0750,116.6750,282,0.118596,282,-0.516112,282,39.4938,282,0.243398,282,0.111141,282,32.2874,282,101423,282,1869.45,282,28.3932,282
32.0750,116.9250,306,0.19862,306,-0.498848,306,40.8269,306,0.236184,306,0.109912,306,45.497,306,101310,306,1868.58,306,29.4435,306
32.0750,117.1750,290,0.130371,290,-0.578901,290,42.4781,290,0.218732,290,0.0987787,290,57.0717,290,101265,290,1867.77,290,28.8262,290
32.0750,117.4250,278,0.110757,278,-0.729729,278,42.5262,278,0.222003,278,0.0943408,278,56.9711,278,101252,278,1869.36,278,27.0633,278
32.0750,117.6750,318,0.0315034,318,-0.950364,318,42.6289,318,0.237636,318,0.0914027,318,47.2236,318,101392,318,1869.7,318,26.8722,318
32.0750,117.9250,260,0.145682,260,-1.00693,260,42.3763,260,0.231536,260,0.0832242,260,56.1402,260,101232,260,1868.85,260,24.9254,260
32.0750,118.1750,250,0.129489,250,-0.998778,250,42.0148,250,0.240568,250,0.0885032,250,37.7194,250,101450,250,1869.15,250,27.0887,250
32.0750,118.4250,241,0.101707,241,-0.972994,241,44.0591,241,0.226155,241,0.0828395,241,27.8197,241,101660,241,1868.25,241,27.0318,241
32.0750,118.6750,133,0.535536,133,-1.39057,133,46.9849,133,0.193547,133,0.0858064,133,26.5064,133,101776,133,1868.79,133,27.1506,133
32.0750,118.9250,185,0.549381,185,-1.50259,185,45.0783,185,0.205916,185,0.0891038,185,42.0064,185,101536,185,1868.13,185,27.9721,185
32.0750,119.1750,218,0.432313,218,-1.67139,218,44.428,218,0.227561,218,0.0874881,218,58.1176,218,101353,218,1866.6,218,30.9464,218
32.0750,119.4250,231,0.389928,231,-1.399,231,44.8375,231,0.221578,231,0.0916059,231,24.3024,231,101807,231,1867.05,231,25.9988,231
32.0750,119.6750,181,0.0243088,181,-1.3483,181,44.7798,181,0.220285,181,0.0932565,181,12.9127,181,102078,181,1865.48,181,27.5038,181
32.0750,119.9250,77,0.291736,77,-1.66103,77,47.9661,77,0.200126,77,0.0932913,77,4.87818,77,102439,77,1865.01,77,25.3097,77
32.0750,120.1750,146,1.12263,146,-0.86998,146,45.324,146,0.225996,146,0.0899823,146,4.34483,146,102092,146,1864.77,146,30.4497,146
32.0750,120.4250,60,1.1971,60,-1.0117,60,43.6084,60,0.24062,60,0.0967427,60,4.4714,60,102043,60,1864.18,60,30.5506,60
32.0750,120.6750,37,1.26615,37,-0.644776,37,43.4021,37,0.240768,37,0.100463,37,4.84421,37,102039,37,1863.69,37,30.9408,37
32.0750,120.9250,67,1.92972,67,-0.489156,67,45.7721,67,0.232707,67,0.107117,67,4.64381,67,102191,67,1860.48,67,32.5367,67
32.0750,121.1750,114,1.29809,114,0.149995,114,43.0118,114,0.231057,114,0.104939,114,4.10031,114,102000,114,1859.9,114,29.5261,114
32.0750,121.4250,65,0.649632,65,0.236847,65,41.8333,65,0.240739,65,0.104296,65,4.20676,65,101909,65,1859.37,65,26.1451,65
32.0750,121.6750,7,0.0774538,7,0.921268,7,37.4698,7,0.223162,7,0.0924449,7,3.27753,7,101469,7,1861.27,7,29.9929,7
32.0750,121.9250,20,-5.13873,20,7.2114,20,21.1089,20,0.0337076,20,-0.0373501,20,0,20,100453,20,1861.96,20,-6.25759,20
32.0750,122.1750,34,-3.95865,34,7.27375,34,21.7737,34,0.0221793,34,-0.0370018,34,0,34,100572,34,1864.38,34,-12.5969,34
32.0750,122.4250,23,-2.93055,23,8.54444,23,23.6759,23,0.0156783,23,-0.0340636,23,0,23,100730,23,1865.76,23,-19.2291,23
31.8250,114.9250,250,-0.433812,250,-0.652529,250,42.0409,250,0.212612,250,0.0921742,250,86.1417,250,100923,250,1872.12,250,21.3848,250
31.8250,115.1750,282,-0.474898,282,-0.710767,282,41.0848,282,0.217532,282,0.0878279,282,116.21,282,100483,282,1870.53,282,20.2097,282
31.8250,115.4250,232,-0.142312,232,-0.60642,232,43.2965,232,0.200804,232,0.0853446,232,114.87,232,100602,232,1868.62,232,22.0392,232
31.8250,115.6750,134,0.0701201,134,-0.392031,134,41.8627,134,0.216719,134,0.0906713,134,100.396,134,100702,134,1868.16,134,20.8328,134
31.8250,115.9250,226,0.113765,226,-0.621723,226,44.1628,226,0.203934,226,0.103309,226,78.2441,226,101097,226,1866.06,226,25.2856,226
31.8250,116.1750,312,0.0592272,312,-0.508406,312,42.0154,312,0.223976,312,0.0946262,312,54.5412,312,101244,312,1869.17,312,20.7341,312
31.8250,116.4250,261,0.133381,261,-0.681017,261,44.6412,261,0.213843,261,0.103794,261,45.575,261,101486,261,1869.3,261,25.4045,261
31.8250,116.6750,273,0.161749,273,-0.543823,273,41.9544,273,0.225442,273,0.111564,273,52.603,273,101260,273,1868.05,273,28.6188,273
31.8250,116.9250,307,0.23108,307,-0.555789,307,42.3929,307,0.228453,307,0.10153,307,53.0367,307,101263,307,1867.32,307,27.7757,307
31.8250,117.1750,162,0.373564,162,-0.65856,162,44.9229,162,0.197663,162,0.0964212,162,35.3528,162,101563,162,1869.6,162,30.8753,162
31.8250,117.4250,132,0.449278,132,-0.645676,132,44.0857,132,0.213693,132,0.106159,132,26.6859,132,101637,132,1868.43,132,30.7002,132
31.8250,117.6750,230,0.252271,230,-0.802435,230,44.5711,230,0.234305,230,0.0959617,230,53.4695,230,101409,230,1866.35,230,29.5603,230
31.8250,117.9250,194,0.224031,194,-0.957265,194,41.4278,194,0.243453,194,0.0845516,194,45.7113,194,101367,194,1868.37,194,26.9998,194
31.8250,118.1750,224,0.0510323,224,-0.746707,224,43.6865,224,0.219966,224,0.0862443,224,35.9443,224,101605,224,1867.23,224,27.6611,224
31.8250,118.4250,132,0.13857,132,-1.54658,132,44.924,132,0.217317,132,0.0925359,132,18.6154,132,101892,132,1870,132,28.0384,132
31.8250,118.6750,167,0.448394,167,-1.14816,167,44.8271,167,0.214684,167,0.0855428,167,37.2381,167,101598,167,1867.75,167,29.1835,167
31.8250,118.9250,173,0.3477,173,-1.35251,173,44.0878,173,0.224524,173,0.0961417,173,16.4197,173,101784,173,1867.55,173,25.7055,173
31.8250,119.1750,228,0.462982,228,-1.57145,228,42.3965,228,0.231151,228,0.0855867,228,28.4219,228,101568,228,1867.94,228,27.8513,228
31.8250,119.4250,282,0.0476889,282,-0.910239,282,39.58,282,0.236241,282,0.076422,282,18.5607,282,101597,282,1868.87,282,24.0194,282
31.8250,119.6750,186,-0.00817667,186,-1.07803,186,43.1519,186,0.233158,186,0.0884405,186,5.97172,186,102009,186,1867,186,27.4023,186
31.8250,119.9250,66,1.38525,66,-0.804456,66,44.3603,66,0.201137,66,0.10506,66,5.40465,66,101996,66,1864.1,66,31.077,66
31.8250,120.1750,122,1.51371,122,-1.18105,122,46.595,122,0.195773,122,0.0989824,122,5.21158,122,102176,122,1862.88,122,32.0142,122
31.8250,120.4250,121,1.35331,121,-0.938565,121,44.3794,121,0.208176,121,0.101493,121,6.75801,121,102042,121,1861.89,121,31.2772,121
31.8250,120.6750,97,1.31646,97,-0.934032,97,47.468,97,0.210128,97,0.0984175,97,4.78056,97,102274,97,1860.73,97,32.0813,97
31.8250,120.9250,10,0.531163,10,-0.550357,10,45.7338,10,0.206245,10,0.100462,10,4.08468,10,102099,10,1865.1,10,24.131,10
31.8250,121.1750,16,0.536998,16,-0.446404,16,45.6394,16,0.22492,16,0.113874,16,4.64396,16,102152,16,1862.53,16,27.0504,16
31.8250,121.4250,19,0.241852,19,-0.309185,19,42.6299,19,0.23985,19,0.0958428,19,3.69828,19,101896,19,1864.77,19,21.9683,19
31.8250,121.6750,39,0.0120388,39,0.383154,39,40.3985,39,0.24125,39,0.113557,39,3.26692,39,101850,39,1859.4,39,26.8335,39
31.8250,121.9250,6,-3.34387,6,5.38482,6,29.8455,6,0.0645007,6,-0.00425487,6,0.560676,6,101093,6,1858.57,6,0.97961,6
31.8250,122.1750,20,-3.19851,20,6.76423,20,20.5359,20,0.0175702,20,-0.0414159,20,0,20,100774,20,1865.99,20,-10.941,20
31.8250,122.4250,19,-4.72979,19,7.39436,19,21.3587,19,0.0100055,19,-0.0379953,19,0,19,100689,19,1868.58,19,-28.0708,19
31.5750,114.9250,87,-0.389628,87,-1.21123,87,42.6422,87,0.209476,87,0.0665492,87,211.045,87,99503.1,87,1869.74,87,19.0528,87
31.5750,115.1750,33,0.227255,33,-0.232821,33,47.5479,33,0.183246,33,0.0731679,33,217.025,33,99565.7,33,1866.15,33,15.9527,33
31.5750,115.4250,21,0.419429,21,-0.886451,21,45.5477,21,0.187562,21,0.0688491,21,201.369,21,99650.8,21,1865.39,21,9.99105,21
31.5750,115.6750,54,0.00558676,54,-0.485702,54,41.4015,54,0.194542,54,0.0627765,54,202.109,54,99479.1,54,1866.38,54,10.3506,54
31.5750,115.9250,42,-0.620421,42,-0.701932,42,44.7748,42,0.177296,42,0.0578841,42,180.949,42,99993.6,42,1864.2,42,12.1231,42
31.5750,116.1750,156,-0.0409681,156,-0.868296,156,43.7741,156,0.20589,156,0.0765269,156,109.9,156,100674,156,1866.18,156,22.2848,156
31.5750,116.4250,267,-0.0470338,267,-0.900404,267,45.5152,267,0.202815,267,0.0908054,267,80.9359,267,101099,267,1867.39,267,23.6291,267
31.5750,116.6750,314,-0.0506203,314,-0.674962,314,42.6036,314,0.219539,314,0.0939691,314,49.6949,314,101342,314,1868.31,314,25.6531,314
31.5750,116.9250,305,-0.163658,305,-0.695679,305,42.8673,305,0.234439,305,0.0943182,305,30.4874,305,101586,305,1868.23,305,25.6057,305
31.5750,117.1750,142,-0.0574632,142,-0.273756,142,37.0705,142,0.260758,142,0.0826487,142,18.1133,142,101349,142,1872.1,142,24.5868,142
31.5750,117.4250,18,0.282895,18,-1.36003,18,37.5746,18,0.226519,18,0.0648198,18,11.8878,18,101641,18,1871.82,18,16.5468,18
31.5750,117.6750,5,2.37043,5,-0.966283,5,31.6727,5,0.203625,5,0.0616948,5,32.454,5,101325,5,1861.59,5,35.6386,5
31.5750,117.9250,126,0.326945,126,-0.546558,126,43.11,126,0.222876,126,0.0805005,126,52.6783,126,101438,126,1865.59,126,28.1897,126
31.5750,118.1750,223,0.114022,223,-0.579454,223,43.7778,223,0.233113,223,0.0922428,223,25.9829,223,101756,223,1867.87,223,26.7379,223
31.5750,118.4250,115,0.137335,115,-1.22863,115,46.9861,115,0.200135,115,0.088884,115,13.6075,115,102111,115,1868.87,115,26.5012,115
31.5750,118.6750,202,-0.0125564,202,-0.451769,202,39.8368,202,0.216084,202,0.073232,202,28.9478,202,101491,202,1869.33,202,24.1999,202
31.5750,118.9250,78,0.0826798,78,-0.930744,78,45.0406,78,0.219719,78,0.0881224,78,40.35,78,101597,78,1865.12,78,25.7522,78
31.5750,119.1750,241,0.342173,241,-1.1425,241,42.8736,241,0.225969,241,0.079953,241,39.9609,241,101490,241,1866.72,241,29.0443,241
31.5750,119.4250,134,0.141153,134,-1.33317,134,42.6632,134,0.221346,134,0.0797797,134,20.276,134,101875,134,1866.94,134,29.7743,134
31.5750,119.6750,42,-0.202219,42,-1.81841,42,39.8799,42,0.211255,42,0.0762406,42,5.8328,42,101894,42,1870.75,42,22.6213,42
31.5750,119.9250,32,1.35938,32,-1.20779,32,43.0157,32,0.214773,32,0.103617,32,6.06871,32,102023,32,1864.65,32,42.4367,32
31.5750,120.1750,50,1.23927,50,-0.99416,50,43.9133,50,0.203485,50,0.108029,50,4.21139,50,102091,50,1862.24,50,33.6264,50
31.5750,120.4250,66,1.4477,66,-1.23744,66,44.5612,66,0.206356,66,0.106946,66,5.5285,66,102125,66,1860.74,66,30.6588,66
31.5750,120.6750,18,1.33387,18,-0.866648,18,43.9651,18,0.215776,18,0.0892499,18,8.8319,18,102051,18,1863.88,18,26.2575,18
31.5750,120.9250,71,0.37541,71,0.187443,71,41.634,71,0.216218,71,0.094837,71,3.82626,71,102019,71,1860.65,71,28.1585,71
31.5750,121.1750,58,0.807269,58,-0.221976,58,45.5746,58,0.212452,58,0.100763,58,3.78584,58,102111,58,1860.77,58,35.3782,58
31.5750,121.4250,9,-0.437063,9,-1.14088,9,47.6568,9,0.180002,9,0.0684045,9,3.40911,9,102081,9,1864.81,9,29.9821,9
31.5750,121.6750,1,1.82836,1,-1.58387,1,49.3685,1,0.203229,1,0.0458863,1,1.02778,1,102331,1,1862.31,1,3.24029,1
31.5750,121.9250,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
31.5750,122.1750,1,-2.95668,1,7.79469,1,15.3558,1,0.031241,1,-0.0429706,1,0,1,101027,1,1865.89,1,-9.24305,1
31.5750,122.4250,10,-5.60831,10,7.62835,10,21.0703,10,0.0136338,10,-0.0371476,10,0,10,100276,10,1869.54,10,-24.9113,10
31.3250,114.9250,228,-0.177015,228,-0.621544,228,44.4284,228,0.209995,228,0.0915151,228,130.84,228,100402,228,1869.74,228,15.4283,228
31.3250,115.1750,74,0.22429,74,-0.639987,74,44.7682,74,0.206284,74,0.0923378,74,131.799,74,100417,74,1868.68,74,19.0116,74
31.3250,115.4250,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
31.3250,115.6750,1,-0.661272,1,-2.6534,1,36.0035,1,0.169965,1,0.0387119,1,317.846,1,98261.9,1,1874.92,1,39.933,1
31.3250,115.9250,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
31.3250,116.1750,27,-0.521972,27,-1.19066,27,43.1518,27,0.202955,27,0.0722053,27,134.845,27,100487,27,1866.23,27,22.0898,27
31.3250,116.4250,82,-0.0282021,82,-1.27466,82,45.0054,82,0.199095,82,0.0755919,82,135.399,82,100434,82,1865.73,82,21.2627,82
31.3250,116.6750,164,-0.45473,164,-0.962526,164,45.8205,164,0.194152,164,0.0745743,164,104.724,164,100890,164,1865.27,164,24.1585,164
31.3250,116.9250,203,-0.408777,203,-0.461289,203,42.8475,203,0.22137,203,0.0851253,203,74.1939,203,101109,203,1866.46,203,24.355,203
31.3250,117.1750,233,-0.29389,233,-0.335241,233,42.7999,233,0.24077,233,0.0900292,233,36.0687,233,101564,233,1866.75,233,24.5449,233
31.3250,117.4250,209,-0.192313,209,-0.330275,209,41.3589,209,0.244004,209,0.0838798,209,24.8889,209,101673,209,1868.07,209,23.0995,209
31.3250,117.6750,220,-0.120525,220,-0.496359,220,42.419,220,0.239133,220,0.0878758,220,22.0324,220,101746,220,1868.05,220,26.0949,220
31.3250,117.9250,201,-0.322462,201,-0.554079,201,42.8326,201,0.232847,201,0.0835547,201,11.9019,201,101886,201,1869.44,201,25.9446,201
31.3250,118.1750,128,-0.156945,128,-0.566979,128,43.5294,128,0.222161,128,0.0786876,128,6.98653,128,101914,128,1870.94,128,24.8642,128
31.3250,118.4250,159,0.436559,159,-0.519966,159,45.7418,159,0.205444,159,0.0852368,159,8.32983,159,101970,159,1868.62,159,28.7249,159
31.3250,118.6750,247,-0.251748,247,-0.620436,247,37.7489,247,0.174366,247,0.0565613,247,7.77251,247,101588,247,1870.81,247,22.5973,247
31.3250,118.9250,43,0.244701,43,-1.56889,43,39.6812,43,0.185437,43,0.0697548,43,15.6069,43,101720,43,1869.83,43,24.1083,43
31.3250,119.1750,208,0.483516,208,-0.987483,208,41.6354,208,0.216241,208,0.0827543,208,18.6691,208,101785,208,1865.47,208,24.8023,208
31.3250,119.4250,173,0.832006,173,-0.791059,173,46.7995,173,0.211741,173,0.0825764,173,38.1975,173,101831,173,1862.2,173,28.253,173
31.3250,119.6750,93,0.626026,93,-1.29439,93,41.6238,93,0.22637,93,0.0782974,93,26.4411,93,101627,93,1867.57,93,28.4715,93
31.3250,119.9250,15,0.597283,15,-1.29033,15,43.5871,15,0.206971,15,0.0861649,15,9.64004,15,102118,15,1866.85,15,26.8304,15
31.3250,120.1750,2,3.69588,2,-5.00159,2,27.5717,2,0.0279325,2,-0.0342485,2,0,2,100380,2,1883.54,2,63.0533,2
31.3250,120.4250,14,0.764182,14,-1.39141,14,43.9574,14,0.212685,14,0.109135,14,12.4818,14,101923,14,1864.73,14,37.5357,14
31.3250,120.6750,24,0.0857121,24,-1.08538,24,44.7494,24,0.174319,24,0.0927279,24,7.60751,24,101947,24,1867.57,24,31.2593,24
31.3250,120.9250,31,1.39246,31,-0.025292,31,42.1936,31,0.206773,31,0.114788,31,3.49358,31,102062,31,1860.13,31,35.3997,31
31.3250,121.1750,97,1.42812,97,-0.0117156,97,44.2732,97,0.205245,97,0.10661,97,4.15393,97,101995,97,1860.1,97,34.352,97
31.3250,121.4250,49,0.808431,49,-0.36793,49,42.5261,49,0.188303,49,0.101804,49,5.20795,49,101927,49,1861.18,49,36.1843,49
31.3250,121.6750,6,0.149537,6,-3.05587,6,48.7868,6,0.18914,6,0.0783846,6,3.03264,6,102254,6,1864.23,6,20.2825,6
31.3250,121.9250,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
31.3250,122.1750,3,-2.02577,3,8.20609,3,19.8616,3,0.0438375,3,-0.0343767,3,0,3,100645,3,1847.82,3,6.27492,3
31.3250,122.4250,8,-2.15093,8,8.8213,8,22.2673,8,0.0343935,8,-0.035765,8,0,8,100731,8,1858.46,8,-14.1119,8
31.0750,114.9250,170,0.0367341,170,-0.915252,170,43.1788,170,0.217044,170,0.113395,170,58.7139,170,101177,170,1872.22,170,19.683,170
31.0750,115.1750,21,0.497973,21,-0.669038,21,40.7047,21,0.221491,21,0.0889688,21,116.188,21,100367,21,1870.47,21,17.3734,21
31.0750,115.4250,26,0.18531,26,-0.950276,26,47.0217,26,0.195527,26,0.0886252,26,161.608,26,100204,26,1867.75,26,13.8662,26
31.0750,115.6750,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
31.0750,115.9250,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
31.0750,116.1750,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
31.0750,116.4250,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
31.0750,116.6750,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
31.0750,116.9250,86,-0.903414,86,-0.490801,86,45.273,86,0.225137,86,0.0962074,86,47.1156,86,101580,86,1868.31,86,23.5387,86
31.0750,117.1750,220,-0.489092,220,-0.631728,220,41.5453,220,0.240006,220,0.0828754,220,32.8293,220,101576,220,1869.87,220,22.7579,220
31.0750,117.4250,179,-0.0694383,179,-0.554375,179,44.7665,179,0.219249,179,0.0734265,179,58.2366,179,101423,179,1866.26,179,26.071,179
31.0750,117.6750,152,-0.625789,152,-0.7485,152,42.6643,152,0.210137,152,0.0714594,152,13.2524,152,101839,152,1871.83,152,21.0503,152
31.0750,117.9250,96,0.0583803,96,-0.951339,96,43.9835,96,0.206473,96,0.0781926,96,22.0619,96,101743,96,1871,96,27.2911,96
31.0750,118.1750,197,0.188482,197,-0.700493,197,42.9813,197,0.223891,197,0.0758452,197,59.7562,197,101290,197,1867.45,197,26.0585,197
31.0750,118.4250,258,0.0225146,258,-0.782837,258,41.9206,258,0.233309,258,0.079073,258,12.944,258,101791,258,1868.11,258,26.6911,258
31.0750,118.6750,190,0.0182552,190,-0.971696,190,42.9345,190,0.226525,190,0.0842748,190,25.902,190,101642,190,1866.89,190,27.9245,190
31.0750,118.9250,44,-0.0155689,44,-1.52227,44,37.8268,44,0.238379,44,0.0722103,44,29.3834,44,101354,44,1871.46,44,26.5903,44
31.0750,119.1750,156,0.264206,156,-0.79529,156,42.4941,156,0.222751,156,0.0831978,156,30.6833,156,101684,156,1864.01,156,25.9573,156
31.0750,119.4250,181,0.458296,181,-0.542638,181,43.2366,181,0.235063,181,0.0840499,181,78.0243,181,101114,181,1861.84,181,28.5475,181
31.0750,119.6750,40,0.843611,40,-0.558583,40,41.2105,40,0.234407,40,0.0800339,40,111.96,40,100438,40,1864.03,40,39.6709,40
31.0750,119.9250,39,-0.382661,39,-0.298424,39,40.3302,39,0.202454,39,0.0833963,39,18.0277,39,101757,39,1865.08,39,32.5793,39
31.0750,120.1750,5,-0.680765,5,0.429478,5,32.9149,5,0.0791365,5,-0.000111343,5,0.360441,5,101242,5,1872.78,5,32.0182,5
31.0750,120.4250,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
31.0750,120.6750,24,2.52356,24,-2.41275,24,37.5469,24,0.19942,24,0.0722204,24,4.11917,24,101476,24,1870.27,24,36.4827,24
31.0750,120.9250,25,1.85907,25,-1.1691,25,40.1207,25,0.213721,25,0.0706114,25,4.29185,25,101767,25,1865.53,25,33.8814,25
31.0750,121.1750,90,1.24674,90,-0.7224,90,40.4802,90,0.210935,90,0.0897944,90,4.30014,90,101774,90,1864.27,90,35.1731,90
31.0750,121.4250,46,1.3222,46,-1.26887,46,42.4411,46,0.202113,46,0.0966959,46,4.95436,46,101770,46,1864.26,46,38.6926,46
31.0750,121.6750,62,1.1009,62,-1.44339,62,44.0564,62,0.217428,62,0.0997489,62,4.87169,62,101923,62,1863.5,62,38.2778,62
31.0750,121.9250,3,1.28373,3,-2.20663,3,36.1873,3,0.232877,3,0.106496,3,4.56123,3,101864,3,1861.5,3,38.1297,3
31.0750,122.1750,11,-2.16483,11,7.97714,11,19.2713,11,0.0685355,11,-0.0357217,11,0,11,100676,11,1849.25,11,9.38451,11
31.0750,122.4250,12,-1.80851,12,8.8516,12,20.8524,12,0.0470298,12,-0.0362639,12,0,12,100702,12,1852.5,12,-3.22536,12
30.8250,114.9250,176,-0.018757,176,-0.833875,176,45.1431,176,0.208875,176,0.0994426,176,57.4434,176,101290,176,1873.32,176,15.3196,176
30.8250,115.1750,100,-0.20594,100,-0.328401,100,44.0257,100,0.209559,100,0.0936723,100,95.148,100,100801,100,1870.74,100,19.5525,100
30.8250,115.4250,45,0.0971365,45,-0.316104,45,46.2828,45,0.19748,45,0.0882387,45,129.411,45,100493,45,1870.06,45,19.4725,45
30.8250,115.6750,35,0.206104,35,-0.633949,35,45.8794,35,0.198221,35,0.0800089,35,174.033,35,99894.5,35,1868.78,35,21.3557,35
30.8250,115.9250,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
30.8250,116.1750,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
30.8250,116.4250,2,-1.02332,2,-0.06255,2,51.9743,2,0.188151,2,0.0894785,2,443.111,2,97294.3,2,1860.83,2,19.2776,2
30.8250,116.6750,119,-1.3353,119,-0.898764,119,42.4399,119,0.238942,119,0.0885448,119,49.2601,119,101334,119,1871.56,119,19.7559,119
30.8250,116.9250,145,-1.25791,145,-1.15408,145,43.2956,145,0.23534,145,0.0897257,145,28.6327,145,101620,145,1873.21,145,20.8442,145
30.8250,117.1750,26,0.339372,26,-0.968731,26,37.8033,26,0.212934,26,0.0646419,26,30.7032,26,101280,26,1874.45,26,23.1521,26
30.8250,117.4250,42,-0.441892,42,-1.27656,42,43.365,42,0.221065,42,0.077601,42,40.4688,42,101625,42,1869.5,42,26.3123,42
30.8250,117.6750,65,-0.219267,65,-1.23748,65,42.4487,65,0.210137,65,0.069828,65,19.402,65,101777,65,1874.45,65,23.8659,65
30.8250,117.9250,118,-0.12869,118,-1.06062,118,45.4827,118,0.206657,118,0.0722828,118,60.2104,118,101403,118,1869.14,118,25.4982,118
30.8250,118.1750,169,-0.456757,169,-1.13475,169,44.6206,169,0.222423,169,0.0709353,169,73.251,169,101226,169,1868.75,169,25.1071,169
30.8250,118.4250,189,-0.457256,189,-1.287,189,42.7541,189,0.241153,189,0.0758896,189,40.072,189,101519,189,1870.29,189,27.8714,189
30.8250,118.6750,151,-0.411605,151,-1.15859,151,44.7943,151,0.229373,151,0.0726595,151,63.2523,151,101285,151,1867.97,151,27.9705,151
30.8250,118.9250,150,-0.242832,150,-1.12983,150,45.7235,150,0.217163,150,0.0761899,150,68.0737,150,101305,150,1865.02,150,24.2842,150
30.8250,119.1750,135,0.352996,135,-1.0067,135,45.9633,135,0.211481,135,0.0699837,135,100.512,135,100907,135,1863.23,135,25.8667,135
30.8250,119.4250,90,0.73031,90,-1.22141,90,45.4185,90,0.208363,90,0.0878719,90,65.3357,90,101334,90,1862.94,90,30.204,90
30.8250,119.6750,153,0.833905,153,-1.31396,153,42.556,153,0.215265,153,0.075877,153,37.9632,153,101493,153,1864.37,153,29.661,153
30.8250,119.9250,100,0.370477,100,-1.14191,100,39.3708,100,0.223326,100,0.0730008,100,40.1678,100,101324,100,1866.34,100,32.6776,100
30.8250,120.1750,92,0.432766,92,-1.69927,92,41.2779,92,0.185832,92,0.0679453,92,9.25964,92,101817,92,1867.38,92,31.9357,92
30.8250,120.4250,103,1.41585,103,-1.91057,103,43.5222,103,0.20485,103,0.0798594,103,5.18941,103,101918,103,1865.45,103,36.2558,103
30.8250,120.6750,110,1.91703,110,-1.41065,110,41.7777,110,0.208627,110,0.082699,110,6.10997,110,101746,110,1865.81,110,33.3278,110
30.8250,120.9250,111,1.72688,111,-1.03383,111,42.1466,111,0.220945,111,0.0852134,111,5.65508,111,101738,111,1864.96,111,36.2663,111
30.8250,121.1750,117,0.768323,117,-0.482535,117,38.145,117,0.25076,117,0.0779229,117,4.93783,117,101473,117,1866.52,117,30.5979,117
30.8250,121.4250,34,1.11117,34,-0.402608,34,42.2916,34,0.225659,34,0.0929487,34,4.93712,34,101754,34,1864.47,34,34.6064,34
30.8250,121.6750,10,-0.674792,10,-0.286451,10,35.3074,10,0.149926,10,0.0441088,10,3.01252,10,101505,10,1863.8,10,28.7752,10
30.8250,121.9250,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
